InstitutionId,InstitutionName,col_cat,Value,Period
416088,NEDBANK LTD,B_notice_short,40858993.0,2021-02-01
416088,NEDBANK LTD,C_savings,12158685.0,2021-02-01
416088,NEDBANK LTD,D_term_wholesale,377864320.0,2021-02-01
TOTAL,*TOTAL*,A_operational,2324350382.9529,2021-02-01
TOTAL,*TOTAL*,B_notice_short,320113768.7021,2021-02-01
TOTAL,*TOTAL*,C_savings,333758268.4311,2021-02-01
TOTAL,*TOTAL*,D_term_wholesale,1324644975.1553,2021-02-01
25054,INVESTEC BANK LTD,A_operational,156052501.0,2021-03-01
25054,INVESTEC BANK LTD,B_notice_short,19177036.0,2021-03-01
25054,INVESTEC BANK LTD,C_savings,6236389.0,2021-03-01
25054,INVESTEC BANK LTD,D_term_wholesale,163035761.0,2021-03-01
333107,CAPITEC BANK,A_operational,5161159.0,2021-03-01
333107,CAPITEC BANK,B_notice_short,3914694.0,2021-03-01
333107,CAPITEC BANK,C_savings,69407869.0,2021-03-01
333107,CAPITEC BANK,D_term_wholesale,39415660.0,2021-03-01
34118,ABSA BANK LTD,A_operational,368547479.0,2021-03-01
34118,ABSA BANK LTD,B_notice_short,39787527.0,2021-03-01
34118,ABSA BANK LTD,C_savings,177263205.0,2021-03-01
34118,ABSA BANK LTD,D_term_wholesale,308531128.0,2021-03-01
416053,FIRSTRAND BANK LIMITED,A_operational,600167635.0048,2021-03-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,117878845.6653,2021-03-01
416053,FIRSTRAND BANK LIMITED,C_savings,24163895.6676,2021-03-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,183218222.2726,2021-03-01
416061,THE STANDARD BANK OF S A LTD,A_operational,706336334.0,2021-03-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,36070990.0,2021-03-01
416061,THE STANDARD BANK OF S A LTD,C_savings,33951181.0,2021-03-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,200538091.0,2021-03-01
416088,NEDBANK LTD,A_operational,388397326.0,2021-03-01
416088,NEDBANK LTD,B_notice_short,36766814.0,2021-03-01
416088,NEDBANK LTD,C_savings,12416244.0,2021-03-01
416088,NEDBANK LTD,D_term_wholesale,374369322.0,2021-03-01
TOTAL,*TOTAL*,A_operational,2362357617.0448003,2021-03-01
TOTAL,*TOTAL*,B_notice_short,268631522.7429,2021-03-01
TOTAL,*TOTAL*,C_savings,335127889.23149997,2021-03-01
TOTAL,*TOTAL*,D_term_wholesale,1325554337.1798,2021-03-01
25054,INVESTEC BANK LTD,A_operational,160184179.0,2021-04-01
25054,INVESTEC BANK LTD,B_notice_short,31258918.0,2021-04-01
25054,INVESTEC BANK LTD,C_savings,7336680.0,2021-04-01
25054,INVESTEC BANK LTD,D_term_wholesale,158598237.0,2021-04-01
333107,CAPITEC BANK,A_operational,6811290.0,2021-04-01
333107,CAPITEC BANK,B_notice_short,3818285.0,2021-04-01
333107,CAPITEC BANK,C_savings,70949031.0,2021-04-01
333107,CAPITEC BANK,D_term_wholesale,40233643.0,2021-04-01
34118,ABSA BANK LTD,A_operational,328256894.0,2021-04-01
34118,ABSA BANK LTD,B_notice_short,81188267.0,2021-04-01
34118,ABSA BANK LTD,C_savings,189287813.0,2021-04-01
34118,ABSA BANK LTD,D_term_wholesale,311765447.0,2021-04-01
416053,FIRSTRAND BANK LIMITED,A_operational,568622291.8443999,2021-04-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,123166730.9174,2021-04-01
416053,FIRSTRAND BANK LIMITED,C_savings,24824553.4625,2021-04-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,182300671.8169,2021-04-01
416061,THE STANDARD BANK OF S A LTD,A_operational,675715006.0,2021-04-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,46234215.0,2021-04-01
416061,THE STANDARD BANK OF S A LTD,C_savings,34947570.0,2021-04-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,208477147.0,2021-04-01
416088,NEDBANK LTD,A_operational,381173755.0,2021-04-01
416088,NEDBANK LTD,B_notice_short,47125708.0,2021-04-01
416088,NEDBANK LTD,C_savings,12601892.0,2021-04-01
416088,NEDBANK LTD,D_term_wholesale,375146660.0,2021-04-01
TOTAL,*TOTAL*,A_operational,2267125271.4344,2021-04-01
TOTAL,*TOTAL*,B_notice_short,353824782.5621,2021-04-01
TOTAL,*TOTAL*,C_savings,351770963.2792,2021-04-01
TOTAL,*TOTAL*,D_term_wholesale,1332247025.0705001,2021-04-01
25054,INVESTEC BANK LTD,A_operational,164356639.0,2021-05-01
25054,INVESTEC BANK LTD,B_notice_short,26386984.0,2021-05-01
25054,INVESTEC BANK LTD,C_savings,6438930.0,2021-05-01
25054,INVESTEC BANK LTD,D_term_wholesale,163697029.0,2021-05-01
333107,CAPITEC BANK,A_operational,5054504.0,2021-05-01
333107,CAPITEC BANK,B_notice_short,4179386.0,2021-05-01
333107,CAPITEC BANK,C_savings,69595958.0,2021-05-01
333107,CAPITEC BANK,D_term_wholesale,41008008.0,2021-05-01
34118,ABSA BANK LTD,A_operational,366582451.0,2021-05-01
34118,ABSA BANK LTD,B_notice_short,51595573.0,2021-05-01
34118,ABSA BANK LTD,C_savings,199125938.0,2021-05-01
34118,ABSA BANK LTD,D_term_wholesale,306219243.0,2021-05-01
416053,FIRSTRAND BANK LIMITED,A_operational,568688666.3252,2021-05-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,120081611.621,2021-05-01
416053,FIRSTRAND BANK LIMITED,C_savings,25087678.053200003,2021-05-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,198020275.5923,2021-05-01
416061,THE STANDARD BANK OF S A LTD,A_operational,676269791.0,2021-05-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,39295895.0,2021-05-01
416061,THE STANDARD BANK OF S A LTD,C_savings,34967629.0,2021-05-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,217554766.0,2021-05-01
416088,NEDBANK LTD,A_operational,388037433.0,2021-05-01
416088,NEDBANK LTD,B_notice_short,42026069.0,2021-05-01
416088,NEDBANK LTD,C_savings,12731132.0,2021-05-01
416088,NEDBANK LTD,D_term_wholesale,379739860.0,2021-05-01
TOTAL,*TOTAL*,A_operational,2327213063.0952,2021-05-01
TOTAL,*TOTAL*,B_notice_short,305474367.6255,2021-05-01
TOTAL,*TOTAL*,C_savings,362010480.198,2021-05-01
TOTAL,*TOTAL*,D_term_wholesale,1356989131.1487,2021-05-01
25054,INVESTEC BANK LTD,A_operational,160878555.0,2021-06-01
25054,INVESTEC BANK LTD,B_notice_short,17832607.0,2021-06-01
25054,INVESTEC BANK LTD,C_savings,6384539.0,2021-06-01
25054,INVESTEC BANK LTD,D_term_wholesale,171548117.0,2021-06-01
333107,CAPITEC BANK,A_operational,5049548.0,2021-06-01
333107,CAPITEC BANK,B_notice_short,4127671.0,2021-06-01
333107,CAPITEC BANK,C_savings,71372948.0,2021-06-01
333107,CAPITEC BANK,D_term_wholesale,41408580.0,2021-06-01
34118,ABSA BANK LTD,A_operational,369534963.0,2021-06-01
34118,ABSA BANK LTD,B_notice_short,44130698.0,2021-06-01
34118,ABSA BANK LTD,C_savings,200432922.0,2021-06-01
34118,ABSA BANK LTD,D_term_wholesale,308952630.0,2021-06-01
416053,FIRSTRAND BANK LIMITED,A_operational,592996928.9931,2021-06-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,116232437.6019,2021-06-01
416053,FIRSTRAND BANK LIMITED,C_savings,25635780.9651,2021-06-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,198962520.74609998,2021-06-01
416061,THE STANDARD BANK OF S A LTD,A_operational,695517075.0,2021-06-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,33742624.0,2021-06-01
416061,THE STANDARD BANK OF S A LTD,C_savings,34768785.0,2021-06-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,218996520.0,2021-06-01
416088,NEDBANK LTD,A_operational,393355302.0,2021-06-01
416088,NEDBANK LTD,B_notice_short,44488779.0,2021-06-01
416088,NEDBANK LTD,C_savings,12935041.0,2021-06-01
416088,NEDBANK LTD,D_term_wholesale,361121330.0,2021-06-01
TOTAL,*TOTAL*,A_operational,2359310743.4531,2021-06-01
TOTAL,*TOTAL*,B_notice_short,280584962.4424,2021-06-01
TOTAL,*TOTAL*,C_savings,364116902.5832,2021-06-01
TOTAL,*TOTAL*,D_term_wholesale,1357042373.0184,2021-06-01
25054,INVESTEC BANK LTD,A_operational,160245616.0,2021-07-01
25054,INVESTEC BANK LTD,B_notice_short,18894236.0,2021-07-01
25054,INVESTEC BANK LTD,C_savings,6596089.0,2021-07-01
25054,INVESTEC BANK LTD,D_term_wholesale,175242350.0,2021-07-01
333107,CAPITEC BANK,A_operational,5380733.0,2021-07-01
333107,CAPITEC BANK,B_notice_short,4230910.0,2021-07-01
333107,CAPITEC BANK,C_savings,73193622.0,2021-07-01
333107,CAPITEC BANK,D_term_wholesale,42024148.0,2021-07-01
34118,ABSA BANK LTD,A_operational,333463880.0,2021-07-01
34118,ABSA BANK LTD,B_notice_short,63517550.0,2021-07-01
34118,ABSA BANK LTD,C_savings,217922915.0,2021-07-01
34118,ABSA BANK LTD,D_term_wholesale,315394836.0,2021-07-01
416053,FIRSTRAND BANK LIMITED,A_operational,580418246.6762,2021-07-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,125830731.6609,2021-07-01
416053,FIRSTRAND BANK LIMITED,C_savings,26987659.4041,2021-07-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,199946080.0478,2021-07-01
416061,THE STANDARD BANK OF S A LTD,A_operational,665790886.0,2021-07-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,51964627.0,2021-07-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35038080.0,2021-07-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,230528254.0,2021-07-01
416088,NEDBANK LTD,A_operational,378703858.0,2021-07-01
416088,NEDBANK LTD,B_notice_short,44074715.0,2021-07-01
416088,NEDBANK LTD,C_savings,13257498.0,2021-07-01
416088,NEDBANK LTD,D_term_wholesale,368263018.0,2021-07-01
TOTAL,*TOTAL*,A_operational,2275840870.1662,2021-07-01
TOTAL,*TOTAL*,B_notice_short,327095870.4011,2021-07-01
TOTAL,*TOTAL*,C_savings,385662987.77889997,2021-07-01
TOTAL,*TOTAL*,D_term_wholesale,1389497896.9984,2021-07-01
25054,INVESTEC BANK LTD,A_operational,170286625.0,2021-08-01
25054,INVESTEC BANK LTD,B_notice_short,18556948.0,2021-08-01
25054,INVESTEC BANK LTD,C_savings,6678759.0,2021-08-01
25054,INVESTEC BANK LTD,D_term_wholesale,170000898.0,2021-08-01
333107,CAPITEC BANK,A_operational,5391578.0,2021-08-01
333107,CAPITEC BANK,B_notice_short,4446962.0,2021-08-01
333107,CAPITEC BANK,C_savings,74088777.0,2021-08-01
333107,CAPITEC BANK,D_term_wholesale,42508329.0,2021-08-01
34118,ABSA BANK LTD,A_operational,340483033.0,2021-08-01
34118,ABSA BANK LTD,B_notice_short,48756273.0,2021-08-01
34118,ABSA BANK LTD,C_savings,217724070.0,2021-08-01
34118,ABSA BANK LTD,D_term_wholesale,313805135.0,2021-08-01
416053,FIRSTRAND BANK LIMITED,A_operational,590611953.5842,2021-08-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,125683604.3145,2021-08-01
416053,FIRSTRAND BANK LIMITED,C_savings,27494649.437000003,2021-08-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,207236589.6042,2021-08-01
416061,THE STANDARD BANK OF S A LTD,A_operational,690334203.0,2021-08-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,48145834.0,2021-08-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35367718.0,2021-08-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,227934727.0,2021-08-01
416088,NEDBANK LTD,A_operational,390087195.0,2021-08-01
416088,NEDBANK LTD,B_notice_short,44320161.0,2021-08-01
416088,NEDBANK LTD,C_savings,13403626.0,2021-08-01
416088,NEDBANK LTD,D_term_wholesale,371078816.0,2021-08-01
TOTAL,*TOTAL*,A_operational,2352943222.7841997,2021-08-01
TOTAL,*TOTAL*,B_notice_short,309202854.517,2021-08-01
TOTAL,*TOTAL*,C_savings,387564421.17939997,2021-08-01
TOTAL,*TOTAL*,D_term_wholesale,1393449532.063,2021-08-01
25054,INVESTEC BANK LTD,A_operational,162493967.0,2021-09-01
25054,INVESTEC BANK LTD,B_notice_short,15140694.0,2021-09-01
25054,INVESTEC BANK LTD,C_savings,6782388.0,2021-09-01
25054,INVESTEC BANK LTD,D_term_wholesale,172034381.0,2021-09-01
333107,CAPITEC BANK,A_operational,6615731.0,2021-09-01
333107,CAPITEC BANK,B_notice_short,6941121.0,2021-09-01
333107,CAPITEC BANK,C_savings,77318316.0,2021-09-01
333107,CAPITEC BANK,D_term_wholesale,40073692.0,2021-09-01
34118,ABSA BANK LTD,A_operational,341713056.0,2021-09-01
34118,ABSA BANK LTD,B_notice_short,49793537.0,2021-09-01
34118,ABSA BANK LTD,C_savings,217828114.0,2021-09-01
34118,ABSA BANK LTD,D_term_wholesale,306827703.0,2021-09-01
416053,FIRSTRAND BANK LIMITED,A_operational,594705866.5121,2021-09-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,126842780.4311,2021-09-01
416053,FIRSTRAND BANK LIMITED,C_savings,28158823.6482,2021-09-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,204469518.6142,2021-09-01
416061,THE STANDARD BANK OF S A LTD,A_operational,693975506.0,2021-09-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,52556794.0,2021-09-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35379019.0,2021-09-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,228030908.0,2021-09-01
416088,NEDBANK LTD,A_operational,391036835.0,2021-09-01
416088,NEDBANK LTD,B_notice_short,33917728.0,2021-09-01
416088,NEDBANK LTD,C_savings,13670814.0,2021-09-01
416088,NEDBANK LTD,D_term_wholesale,369565721.0,2021-09-01
TOTAL,*TOTAL*,A_operational,2351789324.6921,2021-09-01
TOTAL,*TOTAL*,B_notice_short,304100495.9444,2021-09-01
TOTAL,*TOTAL*,C_savings,392391915.66400003,2021-09-01
TOTAL,*TOTAL*,D_term_wholesale,1383661660.4653,2021-09-01
25054,INVESTEC BANK LTD,A_operational,160532669.0,2021-10-01
25054,INVESTEC BANK LTD,B_notice_short,19814203.0,2021-10-01
25054,INVESTEC BANK LTD,C_savings,6782388.0,2021-10-01
25054,INVESTEC BANK LTD,D_term_wholesale,171980014.0,2021-10-01
333107,CAPITEC BANK,A_operational,6871731.0,2021-10-01
333107,CAPITEC BANK,B_notice_short,4864999.0,2021-10-01
333107,CAPITEC BANK,C_savings,76269313.0,2021-10-01
333107,CAPITEC BANK,D_term_wholesale,42673169.0,2021-10-01
34118,ABSA BANK LTD,A_operational,349891139.0,2021-10-01
34118,ABSA BANK LTD,B_notice_short,51875520.0,2021-10-01
34118,ABSA BANK LTD,C_savings,218804751.0,2021-10-01
34118,ABSA BANK LTD,D_term_wholesale,312919913.0,2021-10-01
416053,FIRSTRAND BANK LIMITED,A_operational,589463504.4892,2021-10-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,135054313.018,2021-10-01
416053,FIRSTRAND BANK LIMITED,C_savings,28863924.0557,2021-10-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,199680403.11609998,2021-10-01
416061,THE STANDARD BANK OF S A LTD,A_operational,686655204.0,2021-10-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,54102122.0,2021-10-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35520842.0,2021-10-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,235356028.0,2021-10-01
416088,NEDBANK LTD,A_operational,388929088.0,2021-10-01
416088,NEDBANK LTD,B_notice_short,44353024.0,2021-10-01
416088,NEDBANK LTD,C_savings,13969821.0,2021-10-01
416088,NEDBANK LTD,D_term_wholesale,368971871.0,2021-10-01
TOTAL,*TOTAL*,A_operational,2334796353.6292,2021-10-01
TOTAL,*TOTAL*,B_notice_short,330411793.1106,2021-10-01
TOTAL,*TOTAL*,C_savings,392191624.8256,2021-10-01
TOTAL,*TOTAL*,D_term_wholesale,1393166438.6405,2021-10-01
25054,INVESTEC BANK LTD,A_operational,163041159.0,2021-11-01
25054,INVESTEC BANK LTD,B_notice_short,18504954.0,2021-11-01
25054,INVESTEC BANK LTD,C_savings,7042550.0,2021-11-01
25054,INVESTEC BANK LTD,D_term_wholesale,173858791.0,2021-11-01
333107,CAPITEC BANK,A_operational,6045417.0,2021-11-01
333107,CAPITEC BANK,B_notice_short,5827176.0,2021-11-01
333107,CAPITEC BANK,C_savings,81139767.0,2021-11-01
333107,CAPITEC BANK,D_term_wholesale,41568022.0,2021-11-01
34118,ABSA BANK LTD,A_operational,365177372.0,2021-11-01
34118,ABSA BANK LTD,B_notice_short,50074979.0,2021-11-01
34118,ABSA BANK LTD,C_savings,221903409.0,2021-11-01
34118,ABSA BANK LTD,D_term_wholesale,319743533.0,2021-11-01
416053,FIRSTRAND BANK LIMITED,A_operational,615189664.43,2021-11-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,124043963.89999999,2021-11-01
416053,FIRSTRAND BANK LIMITED,C_savings,29207073.439999998,2021-11-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,210567521.15,2021-11-01
416061,THE STANDARD BANK OF S A LTD,A_operational,700994812.0,2021-11-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,58035828.0,2021-11-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35905214.0,2021-11-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,228159162.0,2021-11-01
416088,NEDBANK LTD,A_operational,399513850.0,2021-11-01
416088,NEDBANK LTD,B_notice_short,31748993.0,2021-11-01
416088,NEDBANK LTD,C_savings,14025394.0,2021-11-01
416088,NEDBANK LTD,D_term_wholesale,384270878.0,2021-11-01
TOTAL,*TOTAL*,A_operational,2419826711.46,2021-11-01
TOTAL,*TOTAL*,B_notice_short,308208827.36,2021-11-01
TOTAL,*TOTAL*,C_savings,401541438.41,2021-11-01
TOTAL,*TOTAL*,D_term_wholesale,1415868060.0,2021-11-01
25054,INVESTEC BANK LTD,A_operational,170586130.0,2021-12-01
25054,INVESTEC BANK LTD,B_notice_short,10820815.0,2021-12-01
25054,INVESTEC BANK LTD,C_savings,8072195.0,2021-12-01
25054,INVESTEC BANK LTD,D_term_wholesale,178425166.0,2021-12-01
333107,CAPITEC BANK,A_operational,6314632.0,2021-12-01
333107,CAPITEC BANK,B_notice_short,5188486.0,2021-12-01
333107,CAPITEC BANK,C_savings,78886245.0,2021-12-01
333107,CAPITEC BANK,D_term_wholesale,41133568.0,2021-12-01
34118,ABSA BANK LTD,A_operational,350585693.0,2021-12-01
34118,ABSA BANK LTD,B_notice_short,64216141.0,2021-12-01
34118,ABSA BANK LTD,C_savings,223809573.0,2021-12-01
34118,ABSA BANK LTD,D_term_wholesale,317457970.0,2021-12-01
416053,FIRSTRAND BANK LIMITED,A_operational,611338146.4592,2021-12-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,121066466.2682,2021-12-01
416053,FIRSTRAND BANK LIMITED,C_savings,30853995.219299998,2021-12-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,216897203.925,2021-12-01
416061,THE STANDARD BANK OF S A LTD,A_operational,707042726.0,2021-12-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,51899029.0,2021-12-01
416061,THE STANDARD BANK OF S A LTD,C_savings,36597677.0,2021-12-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,225335619.0,2021-12-01
416088,NEDBANK LTD,A_operational,416085828.0,2021-12-01
416088,NEDBANK LTD,B_notice_short,50762712.0,2021-12-01
416088,NEDBANK LTD,C_savings,13316823.0,2021-12-01
416088,NEDBANK LTD,D_term_wholesale,370563202.0,2021-12-01
TOTAL,*TOTAL*,A_operational,2424567936.0392,2021-12-01
TOTAL,*TOTAL*,B_notice_short,319866426.7866,2021-12-01
TOTAL,*TOTAL*,C_savings,404667808.24259996,2021-12-01
TOTAL,*TOTAL*,D_term_wholesale,1408522664.3001,2021-12-01
25054,INVESTEC BANK LTD,A_operational,169939873.0,2022-01-01
25054,INVESTEC BANK LTD,B_notice_short,22719851.0,2022-01-01
25054,INVESTEC BANK LTD,C_savings,7342546.0,2022-01-01
25054,INVESTEC BANK LTD,D_term_wholesale,171268242.0,2022-01-01
333107,CAPITEC BANK,A_operational,6180239.0,2022-01-01
333107,CAPITEC BANK,B_notice_short,4695173.0,2022-01-01
333107,CAPITEC BANK,C_savings,76684205.0,2022-01-01
333107,CAPITEC BANK,D_term_wholesale,41598176.0,2022-01-01
34118,ABSA BANK LTD,A_operational,337649009.0,2022-01-01
34118,ABSA BANK LTD,B_notice_short,54173591.0,2022-01-01
34118,ABSA BANK LTD,C_savings,221333708.0,2022-01-01
34118,ABSA BANK LTD,D_term_wholesale,313622157.0,2022-01-01
416053,FIRSTRAND BANK LIMITED,A_operational,589701987.1637,2022-01-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,127737993.5354,2022-01-01
416053,FIRSTRAND BANK LIMITED,C_savings,29705606.569000002,2022-01-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,210822043.1075,2022-01-01
416061,THE STANDARD BANK OF S A LTD,A_operational,691842998.0,2022-01-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,43255435.0,2022-01-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35813704.0,2022-01-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,244017209.0,2022-01-01
416088,NEDBANK LTD,A_operational,399285136.0,2022-01-01
416088,NEDBANK LTD,B_notice_short,48541150.0,2022-01-01
416088,NEDBANK LTD,C_savings,12894502.0,2022-01-01
416088,NEDBANK LTD,D_term_wholesale,359023848.0,2022-01-01
TOTAL,*TOTAL*,A_operational,2365015707.4137,2022-01-01
TOTAL,*TOTAL*,B_notice_short,320435505.1111,2022-01-01
TOTAL,*TOTAL*,C_savings,398215670.6007,2022-01-01
TOTAL,*TOTAL*,D_term_wholesale,1398650148.9434,2022-01-01
25054,INVESTEC BANK LTD,A_operational,165468627.0,2022-02-01
25054,INVESTEC BANK LTD,B_notice_short,26123981.0,2022-02-01
25054,INVESTEC BANK LTD,C_savings,7540726.0,2022-02-01
25054,INVESTEC BANK LTD,D_term_wholesale,169719630.0,2022-02-01
333107,CAPITEC BANK,A_operational,6939334.0,2022-02-01
333107,CAPITEC BANK,B_notice_short,4485053.0,2022-02-01
333107,CAPITEC BANK,C_savings,79300475.0,2022-02-01
333107,CAPITEC BANK,D_term_wholesale,42076920.0,2022-02-01
34118,ABSA BANK LTD,A_operational,343686242.0,2022-02-01
34118,ABSA BANK LTD,B_notice_short,57261764.0,2022-02-01
34118,ABSA BANK LTD,C_savings,214848183.0,2022-02-01
34118,ABSA BANK LTD,D_term_wholesale,327141608.0,2022-02-01
416053,FIRSTRAND BANK LIMITED,A_operational,599431825.4216,2022-02-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,129568006.7524,2022-02-01
416053,FIRSTRAND BANK LIMITED,C_savings,29205578.4073,2022-02-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,208348791.797,2022-02-01
416061,THE STANDARD BANK OF S A LTD,A_operational,681520158.0,2022-02-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,58559142.0,2022-02-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35196269.0,2022-02-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,251262114.0,2022-02-01
416088,NEDBANK LTD,A_operational,393501703.0,2022-02-01
416088,NEDBANK LTD,B_notice_short,43407198.0,2022-02-01
416088,NEDBANK LTD,C_savings,13068921.0,2022-02-01
416088,NEDBANK LTD,D_term_wholesale,367727420.0,2022-02-01
TOTAL,*TOTAL*,A_operational,2346596852.0816,2022-02-01
TOTAL,*TOTAL*,B_notice_short,341843598.8379,2022-02-01
TOTAL,*TOTAL*,C_savings,394380740.4449,2022-02-01
TOTAL,*TOTAL*,D_term_wholesale,1421490606.9878001,2022-02-01
25054,INVESTEC BANK LTD,A_operational,169429883.0,2022-03-01
25054,INVESTEC BANK LTD,B_notice_short,18591817.0,2022-03-01
25054,INVESTEC BANK LTD,C_savings,7249232.0,2022-03-01
25054,INVESTEC BANK LTD,D_term_wholesale,182913189.0,2022-03-01
333107,CAPITEC BANK,A_operational,6801311.0,2022-03-01
333107,CAPITEC BANK,B_notice_short,4147823.0,2022-03-01
333107,CAPITEC BANK,C_savings,81114556.0,2022-03-01
333107,CAPITEC BANK,D_term_wholesale,42961407.0,2022-03-01
34118,ABSA BANK LTD,A_operational,353595998.0,2022-03-01
34118,ABSA BANK LTD,B_notice_short,53732639.0,2022-03-01
34118,ABSA BANK LTD,C_savings,214526836.0,2022-03-01
34118,ABSA BANK LTD,D_term_wholesale,335502921.0,2022-03-01
416053,FIRSTRAND BANK LIMITED,A_operational,628295579.5643,2022-03-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,122048334.9265,2022-03-01
416053,FIRSTRAND BANK LIMITED,C_savings,29879080.160499997,2022-03-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,211852889.8863,2022-03-01
416061,THE STANDARD BANK OF S A LTD,A_operational,722054985.0,2022-03-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,42959606.0,2022-03-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35235488.0,2022-03-01
416061,THE STANDARD BANK OF S A LTD,D_term_wholesale,250339961.0,2022-03-01
416088,NEDBANK LTD,A_operational,410346207.0,2022-03-01
416088,NEDBANK LTD,B_notice_short,49248257.0,2022-03-01
416088,NEDBANK LTD,C_savings,13328866.0,2022-03-01
416088,NEDBANK LTD,D_term_wholesale,362863800.0,2022-03-01
TOTAL,*TOTAL*,A_operational,2455290860.8843,2022-03-01
TOTAL,*TOTAL*,B_notice_short,312183352.268,2022-03-01
TOTAL,*TOTAL*,C_savings,394680015.4321,2022-03-01
TOTAL,*TOTAL*,D_term_wholesale,1443807826.0070999,2022-03-01
25054,INVESTEC BANK LTD,A_operational,180627146.0,2022-04-01
25054,INVESTEC BANK LTD,B_notice_short,21008918.0,2022-04-01
25054,INVESTEC BANK LTD,C_savings,7816997.0,2022-04-01
25054,INVESTEC BANK LTD,D_term_wholesale,175470734.0,2022-04-01
333107,CAPITEC BANK,A_operational,7330759.0,2022-04-01
333107,CAPITEC BANK,B_notice_short,4339039.0,2022-04-01
333107,CAPITEC BANK,C_savings,82066418.0,2022-04-01
333107,CAPITEC BANK,D_term_wholesale,43938405.0,2022-04-01
34118,ABSA BANK LTD,A_operational,348819793.0,2022-04-01
34118,ABSA BANK LTD,B_notice_short,68478039.0,2022-04-01
34118,ABSA BANK LTD,C_savings,216790039.0,2022-04-01
34118,ABSA BANK LTD,D_term_wholesale,342720881.0,2022-04-01
416053,FIRSTRAND BANK LIMITED,A_operational,594189609.2554,2022-04-01
416053,FIRSTRAND BANK LIMITED,B_notice_short,143544063.4792,2022-04-01
416053,FIRSTRAND BANK LIMITED,C_savings,30545454.371899996,2022-04-01
416053,FIRSTRAND BANK LIMITED,D_term_wholesale,203917310.6145,2022-04-01
416061,THE STANDARD BANK OF S A LTD,A_operational,686073806.0,2022-04-01
416061,THE STANDARD BANK OF S A LTD,B_notice_short,54919952.0,2022-04-01
416061,THE STANDARD BANK OF S A LTD,C_savings,35421493.0,2022-04-01
